time,open,high,low,close,volume,complete
2025-06-02T09:00:00.000000000Z,0.66802,0.66926,0.66782,0.66888,226,True
2025-06-02T09:15:00.000000000Z,0.66888,0.66924,0.6683,0.66842,470,True
2025-06-02T09:30:00.000000000Z,0.66842,0.66876,0.66816,0.66866,155,True
2025-06-02T09:45:00.000000000Z,0.66866,0.6692,0.66803,0.66848,266,True
2025-06-02T10:00:00.000000000Z,0.66848,0.66855,0.66794,0.66846,81,True
2025-06-02T10:15:00.000000000Z,0.66846,0.6687,0.66799,0.66867,271,True
2025-06-02T10:30:00.000000000Z,0.66867,0.66948,0.66842,0.66931,137,True
2025-06-02T10:45:00.000000000Z,0.66931,0.6696,0.66873,0.66895,585,True
2025-06-02T11:00:00.000000000Z,0.66895,0.66986,0.66847,0.66956,428,True
2025-06-02T11:15:00.000000000Z,0.66956,0.66977,0.66884,0.66891,484,True
2025-06-02T11:30:00.000000000Z,0.66891,0.67016,0.66819,0.66989,211,True
2025-06-02T11:45:00.000000000Z,0.66989,0.67207,0.66897,0.6713,356,True
2025-06-02T12:00:00.000000000Z,0.6713,0.67146,0.67012,0.67023,300,True
2025-06-02T12:15:00.000000000Z,0.67023,0.67026,0.66969,0.67001,538,True
2025-06-02T12:30:00.000000000Z,0.67001,0.67073,0.66963,0.67031,213,True
2025-06-02T12:45:00.000000000Z,0.67031,0.67058,0.66998,0.67001,384,True
2025-06-02T13:00:00.000000000Z,0.67001,0.67137,0.66957,0.67102,98,True
2025-06-02T13:15:00.000000000Z,0.67102,0.67112,0.671,0.67103,289,True
2025-06-02T13:30:00.000000000Z,0.67103,0.67169,0.67079,0.67105,171,True
2025-06-02T13:45:00.000000000Z,0.67105,0.67227,0.671,0.67167,548,True
2025-06-02T14:00:00.000000000Z,0.67167,0.67253,0.67145,0.67221,243,True
2025-06-02T14:15:00.000000000Z,0.67221,0.67367,0.6722,0.67292,316,True
2025-06-02T14:30:00.000000000Z,0.67292,0.67319,0.67142,0.67238,391,True
2025-06-02T14:45:00.000000000Z,0.67238,0.67309,0.67224,0.67286,470,True
2025-06-02T15:00:00.000000000Z,0.67286,0.6743,0.67246,0.67401,136,True
2025-06-02T15:15:00.000000000Z,0.67401,0.67404,0.67335,0.67387,584,True
2025-06-02T15:30:00.000000000Z,0.67387,0.67505,0.67308,0.67477,315,True
2025-06-02T15:45:00.000000000Z,0.67477,0.67626,0.67448,0.67539,506,True
2025-06-02T16:00:00.000000000Z,0.67539,0.67626,0.67496,0.67599,274,True
2025-06-02T16:15:00.000000000Z,0.67599,0.67625,0.67515,0.67537,532,True
2025-06-02T16:30:00.000000000Z,0.67537,0.67589,0.67496,0.67564,299,True
2025-06-02T16:45:00.000000000Z,0.67564,0.67644,0.67531,0.67564,309,True
2025-06-02T17:00:00.000000000Z,0.67564,0.67582,0.67556,0.67563,371,True
2025-06-02T17:15:00.000000000Z,0.67563,0.67581,0.67536,0.67549,182,True
2025-06-02T17:30:00.000000000Z,0.67549,0.67596,0.67548,0.67573,424,True
2025-06-02T17:45:00.000000000Z,0.67573,0.67574,0.67559,0.67571,478,True
2025-06-02T18:00:00.000000000Z,0.67571,0.6759,0.67559,0.67561,258,True
2025-06-02T18:15:00.000000000Z,0.67561,0.67561,0.67528,0.67548,259,True
2025-06-02T18:30:00.000000000Z,0.67548,0.67617,0.67543,0.67592,479,True
2025-06-02T18:45:00.000000000Z,0.67592,0.67605,0.67539,0.6756,92,True
2025-06-02T19:00:00.000000000Z,0.6756,0.67575,0.67473,0.67499,257,True
2025-06-02T19:15:00.000000000Z,0.67499,0.67505,0.67482,0.67503,413,True
2025-06-02T19:30:00.000000000Z,0.67503,0.67569,0.67473,0.67527,128,True
2025-06-02T19:45:00.000000000Z,0.67527,0.6753,0.67468,0.67471,203,True
2025-06-02T20:00:00.000000000Z,0.67471,0.67498,0.67433,0.67449,466,True
2025-06-02T20:15:00.000000000Z,0.67449,0.67521,0.6744,0.67482,568,True
2025-06-02T20:30:00.000000000Z,0.67482,0.67534,0.67467,0.6753,180,True
2025-06-02T20:45:00.000000000Z,0.6753,0.67537,0.67485,0.67512,538,True
2025-06-02T21:00:00.000000000Z,0.67512,0.67562,0.67499,0.67554,165,True
2025-06-02T21:15:00.000000000Z,0.67554,0.67587,0.67542,0.67577,452,True
2025-06-02T21:30:00.000000000Z,0.67577,0.67627,0.67552,0.67611,280,True
2025-06-02T21:45:00.000000000Z,0.67611,0.67626,0.67532,0.67535,226,True
2025-06-02T22:00:00.000000000Z,0.67535,0.67538,0.67495,0.67524,578,True
2025-06-02T22:15:00.000000000Z,0.67524,0.67541,0.67465,0.67469,583,True
2025-06-02T22:30:00.000000000Z,0.67469,0.67507,0.67447,0.67482,233,True
2025-06-02T22:45:00.000000000Z,0.67482,0.67512,0.67479,0.67496,340,True
2025-06-02T23:00:00.000000000Z,0.67496,0.67559,0.67478,0.67533,495,True
2025-06-02T23:15:00.000000000Z,0.67533,0.67588,0.67511,0.6756,144,True
2025-06-02T23:30:00.000000000Z,0.6756,0.67607,0.67511,0.67563,554,True
2025-06-02T23:45:00.000000000Z,0.67563,0.67618,0.67535,0.67574,282,True
2025-06-03T00:00:00.000000000Z,0.67574,0.676,0.67571,0.67583,244,True
2025-06-03T00:15:00.000000000Z,0.67583,0.67635,0.67575,0.6761,466,True
2025-06-03T00:30:00.000000000Z,0.6761,0.67633,0.67609,0.67629,444,True
2025-06-03T00:45:00.000000000Z,0.67629,0.67693,0.67584,0.67669,157,True
2025-06-03T01:00:00.000000000Z,0.67669,0.67699,0.67665,0.67693,510,True
2025-06-03T01:15:00.000000000Z,0.67693,0.67734,0.67679,0.67701,303,True
2025-06-03T01:30:00.000000000Z,0.67701,0.67705,0.6767,0.67677,498,True
2025-06-03T01:45:00.000000000Z,0.67677,0.67739,0.67652,0.67725,170,True
2025-06-03T02:00:00.000000000Z,0.67725,0.67735,0.67679,0.67684,501,True
2025-06-03T02:15:00.000000000Z,0.67684,0.67699,0.67639,0.67661,90,True
2025-06-03T02:30:00.000000000Z,0.67661,0.67688,0.67643,0.67673,278,True
2025-06-03T02:45:00.000000000Z,0.67673,0.67679,0.67591,0.67594,339,True
2025-06-03T03:00:00.000000000Z,0.67594,0.67616,0.67591,0.67606,94,True
2025-06-03T03:15:00.000000000Z,0.67606,0.67631,0.67603,0.67625,293,True
2025-06-03T03:30:00.000000000Z,0.67625,0.67656,0.676,0.67636,203,True
2025-06-03T03:45:00.000000000Z,0.67636,0.67637,0.67586,0.67592,245,True
2025-06-03T04:00:00.000000000Z,0.67592,0.67595,0.67509,0.67529,186,True
2025-06-03T04:15:00.000000000Z,0.67529,0.67541,0.67521,0.67525,274,True
2025-06-03T04:30:00.000000000Z,0.67525,0.67529,0.67512,0.67523,334,True
2025-06-03T04:45:00.000000000Z,0.67523,0.67566,0.67506,0.67537,91,True
2025-06-03T05:00:00.000000000Z,0.67537,0.67543,0.67523,0.67542,106,True
2025-06-03T05:15:00.000000000Z,0.67542,0.67582,0.67503,0.67522,398,True
2025-06-03T05:30:00.000000000Z,0.67522,0.67557,0.67514,0.67535,81,True
2025-06-03T05:45:00.000000000Z,0.67535,0.67567,0.67519,0.67553,173,True
2025-06-03T06:00:00.000000000Z,0.67553,0.67562,0.67548,0.67554,188,True
2025-06-03T06:15:00.000000000Z,0.67554,0.67562,0.67492,0.67519,278,True
2025-06-03T06:30:00.000000000Z,0.67519,0.67548,0.675,0.67535,414,True
2025-06-03T06:45:00.000000000Z,0.67535,0.67543,0.67487,0.6749,301,True
2025-06-03T07:00:00.000000000Z,0.6749,0.67517,0.67396,0.67426,268,True
2025-06-03T07:15:00.000000000Z,0.67426,0.6748,0.67339,0.6748,218,True
2025-06-03T07:30:00.000000000Z,0.6748,0.67595,0.6746,0.67506,257,True
2025-06-03T07:45:00.000000000Z,0.67506,0.67551,0.67381,0.67389,295,True
2025-06-03T08:00:00.000000000Z,0.67389,0.6744,0.67384,0.67423,337,True
2025-06-03T08:15:00.000000000Z,0.67423,0.67439,0.67346,0.67432,152,True
2025-06-03T08:30:00.000000000Z,0.67432,0.6746,0.6741,0.67436,129,True
2025-06-03T08:45:00.000000000Z,0.67436,0.67554,0.67391,0.67541,300,True
2025-06-03T09:00:00.000000000Z,0.67541,0.67668,0.67527,0.67622,461,True
2025-06-03T09:15:00.000000000Z,0.67622,0.67628,0.6752,0.67558,157,True
2025-06-03T09:30:00.000000000Z,0.67558,0.67599,0.67423,0.67544,148,True
2025-06-03T09:45:00.000000000Z,0.67544,0.67591,0.67464,0.67572,545,True
2025-06-03T10:00:00.000000000Z,0.67572,0.67594,0.67546,0.67567,396,True
2025-06-03T10:15:00.000000000Z,0.67567,0.67571,0.67473,0.67519,310,True
2025-06-03T10:30:00.000000000Z,0.67519,0.67641,0.67512,0.6759,242,True
2025-06-03T10:45:00.000000000Z,0.6759,0.67595,0.67569,0.67579,545,True
2025-06-03T11:00:00.000000000Z,0.67579,0.67733,0.67522,0.67665,499,True
2025-06-03T11:15:00.000000000Z,0.67665,0.67671,0.67599,0.67651,516,True
2025-06-03T11:30:00.000000000Z,0.67651,0.67724,0.67625,0.67677,589,True
2025-06-03T11:45:00.000000000Z,0.67677,0.67857,0.67659,0.67782,576,True
2025-06-03T12:00:00.000000000Z,0.67782,0.67804,0.67662,0.67704,577,True
2025-06-03T12:15:00.000000000Z,0.67704,0.67707,0.67664,0.67669,351,True
2025-06-03T12:30:00.000000000Z,0.67669,0.67686,0.67641,0.67653,276,True
2025-06-03T12:45:00.000000000Z,0.67653,0.67692,0.67649,0.6768,187,True
2025-06-03T13:00:00.000000000Z,0.6768,0.67817,0.67671,0.67775,259,True
2025-06-03T13:15:00.000000000Z,0.67775,0.67907,0.67757,0.6788,437,True
2025-06-03T13:30:00.000000000Z,0.6788,0.67884,0.67818,0.67837,243,True
2025-06-03T13:45:00.000000000Z,0.67837,0.67968,0.67825,0.67964,97,True
2025-06-03T14:00:00.000000000Z,0.67964,0.68048,0.67945,0.68032,453,True
2025-06-03T14:15:00.000000000Z,0.68032,0.68135,0.67975,0.68088,105,True
2025-06-03T14:30:00.000000000Z,0.68088,0.68129,0.68057,0.68103,317,True
2025-06-03T14:45:00.000000000Z,0.68103,0.68125,0.68018,0.68066,364,True
2025-06-03T15:00:00.000000000Z,0.68066,0.68215,0.68022,0.68184,319,True
2025-06-03T15:15:00.000000000Z,0.68184,0.68312,0.68179,0.68256,572,True
2025-06-03T15:30:00.000000000Z,0.68256,0.6832,0.68233,0.68307,327,True
2025-06-03T15:45:00.000000000Z,0.68307,0.68341,0.68241,0.68276,344,True
2025-06-03T16:00:00.000000000Z,0.68276,0.6845,0.68242,0.68403,376,True
2025-06-03T16:15:00.000000000Z,0.68403,0.68429,0.68261,0.68311,483,True
2025-06-03T16:30:00.000000000Z,0.68311,0.68395,0.6829,0.68368,549,True
2025-06-03T16:45:00.000000000Z,0.68368,0.68404,0.68267,0.68318,455,True
2025-06-03T17:00:00.000000000Z,0.68318,0.68326,0.68279,0.68286,115,True
2025-06-03T17:15:00.000000000Z,0.68286,0.68339,0.68286,0.68333,291,True
2025-06-03T17:30:00.000000000Z,0.68333,0.6835,0.68319,0.68323,576,True
2025-06-03T17:45:00.000000000Z,0.68323,0.68334,0.68313,0.6832,131,True
2025-06-03T18:00:00.000000000Z,0.6832,0.68351,0.68297,0.68325,319,True
2025-06-03T18:15:00.000000000Z,0.68325,0.68363,0.68321,0.68329,260,True
2025-06-03T18:30:00.000000000Z,0.68329,0.68329,0.68276,0.68304,161,True
2025-06-03T18:45:00.000000000Z,0.68304,0.68322,0.68295,0.68298,574,True
2025-06-03T19:00:00.000000000Z,0.68298,0.68301,0.68254,0.68265,390,True
2025-06-03T19:15:00.000000000Z,0.68265,0.68273,0.68263,0.68269,479,True
2025-06-03T19:30:00.000000000Z,0.68269,0.68299,0.68241,0.68284,286,True
2025-06-03T19:45:00.000000000Z,0.68284,0.68319,0.68271,0.68272,304,True
2025-06-03T20:00:00.000000000Z,0.68272,0.68284,0.6826,0.68273,414,True
2025-06-03T20:15:00.000000000Z,0.68273,0.68284,0.68237,0.6826,323,True
2025-06-03T20:30:00.000000000Z,0.6826,0.68269,0.68165,0.68166,206,True
2025-06-03T20:45:00.000000000Z,0.68166,0.68183,0.68137,0.6815,224,True
2025-06-03T21:00:00.000000000Z,0.6815,0.68252,0.68122,0.68214,494,True
2025-06-03T21:15:00.000000000Z,0.68214,0.6825,0.68212,0.68237,298,True
2025-06-03T21:30:00.000000000Z,0.68237,0.68316,0.68229,0.68293,297,True
2025-06-03T21:45:00.000000000Z,0.68293,0.68325,0.6828,0.68309,183,True
2025-06-03T22:00:00.000000000Z,0.68309,0.68319,0.68304,0.68306,289,True
2025-06-03T22:15:00.000000000Z,0.68306,0.68339,0.6829,0.68301,208,True
2025-06-03T22:30:00.000000000Z,0.68301,0.6835,0.68283,0.68339,189,True
2025-06-03T22:45:00.000000000Z,0.68339,0.68365,0.68335,0.68349,477,True
2025-06-03T23:00:00.000000000Z,0.68349,0.68375,0.68346,0.68348,290,True
2025-06-03T23:15:00.000000000Z,0.68348,0.68369,0.68309,0.68322,303,True
2025-06-03T23:30:00.000000000Z,0.68322,0.68368,0.68304,0.68349,134,True
2025-06-03T23:45:00.000000000Z,0.68349,0.68361,0.68292,0.68359,486,True
2025-06-04T00:00:00.000000000Z,0.68359,0.68409,0.68323,0.68401,594,True
2025-06-04T00:15:00.000000000Z,0.68401,0.68406,0.68384,0.68397,423,True
2025-06-04T00:30:00.000000000Z,0.68397,0.68434,0.68343,0.68348,390,True
2025-06-04T00:45:00.000000000Z,0.68348,0.68373,0.68343,0.68363,170,True
2025-06-04T01:00:00.000000000Z,0.68363,0.68379,0.68311,0.68328,127,True
2025-06-04T01:15:00.000000000Z,0.68328,0.6836,0.68323,0.68357,593,True
2025-06-04T01:30:00.000000000Z,0.68357,0.68431,0.68356,0.68401,107,True
2025-06-04T01:45:00.000000000Z,0.68401,0.68406,0.68328,0.6833,577,True
2025-06-04T02:00:00.000000000Z,0.6833,0.68398,0.68304,0.68376,249,True
2025-06-04T02:15:00.000000000Z,0.68376,0.68424,0.68374,0.68423,574,True
2025-06-04T02:30:00.000000000Z,0.68423,0.68444,0.68416,0.6844,229,True
2025-06-04T02:45:00.000000000Z,0.6844,0.68467,0.68439,0.68459,330,True
2025-06-04T03:00:00.000000000Z,0.68459,0.68495,0.6843,0.68455,210,True
2025-06-04T03:15:00.000000000Z,0.68455,0.68522,0.68432,0.68491,294,True
2025-06-04T03:30:00.000000000Z,0.68491,0.68494,0.68468,0.68486,181,True
2025-06-04T03:45:00.000000000Z,0.68486,0.68546,0.68478,0.68511,596,True
2025-06-04T04:00:00.000000000Z,0.68511,0.68515,0.68491,0.68498,449,True
2025-06-04T04:15:00.000000000Z,0.68498,0.68551,0.68478,0.68513,568,True
2025-06-04T04:30:00.000000000Z,0.68513,0.68525,0.68481,0.68507,579,True
2025-06-04T04:45:00.000000000Z,0.68507,0.68514,0.68477,0.68494,397,True
2025-06-04T05:00:00.000000000Z,0.68494,0.68503,0.68483,0.68486,376,True
2025-06-04T05:15:00.000000000Z,0.68486,0.68514,0.6844,0.68493,200,True
2025-06-04T05:30:00.000000000Z,0.68493,0.68503,0.68427,0.68445,110,True
2025-06-04T05:45:00.000000000Z,0.68445,0.68465,0.68436,0.68465,413,True
2025-06-04T06:00:00.000000000Z,0.68465,0.68483,0.68459,0.68482,543,True
2025-06-04T06:15:00.000000000Z,0.68482,0.68484,0.68439,0.68454,599,True
2025-06-04T06:30:00.000000000Z,0.68454,0.68459,0.68426,0.68439,431,True
2025-06-04T06:45:00.000000000Z,0.68439,0.68464,0.68418,0.68449,109,True
2025-06-04T07:00:00.000000000Z,0.68449,0.68483,0.68415,0.68435,281,True
2025-06-04T07:15:00.000000000Z,0.68435,0.68483,0.68394,0.68457,143,True
2025-06-04T07:30:00.000000000Z,0.68457,0.68474,0.68384,0.68427,462,True
2025-06-04T07:45:00.000000000Z,0.68427,0.68461,0.68386,0.68448,416,True
2025-06-04T08:00:00.000000000Z,0.68448,0.68461,0.6844,0.68457,286,True
2025-06-04T08:15:00.000000000Z,0.68457,0.68477,0.68443,0.68467,169,True
2025-06-04T08:30:00.000000000Z,0.68467,0.68501,0.68463,0.68499,362,True
2025-06-04T08:45:00.000000000Z,0.68499,0.6851,0.68412,0.68463,502,True
2025-06-04T09:00:00.000000000Z,0.68463,0.68464,0.68442,0.68461,575,True
2025-06-04T09:15:00.000000000Z,0.68461,0.68539,0.68449,0.68477,371,True
2025-06-04T09:30:00.000000000Z,0.68477,0.68537,0.68454,0.68525,334,True
2025-06-04T09:45:00.000000000Z,0.68525,0.68536,0.68466,0.68517,205,True
2025-06-04T10:00:00.000000000Z,0.68517,0.68562,0.68499,0.68508,145,True
2025-06-04T10:15:00.000000000Z,0.68508,0.68524,0.6842,0.68482,392,True
2025-06-04T10:30:00.000000000Z,0.68482,0.68483,0.68395,0.68433,346,True
2025-06-04T10:45:00.000000000Z,0.68433,0.68466,0.68354,0.684,511,True
2025-06-04T11:00:00.000000000Z,0.684,0.68495,0.68377,0.6839,461,True
2025-06-04T11:15:00.000000000Z,0.6839,0.68412,0.68263,0.68336,257,True
2025-06-04T11:30:00.000000000Z,0.68336,0.68379,0.68318,0.6837,157,True
2025-06-04T11:45:00.000000000Z,0.6837,0.68472,0.68323,0.68433,292,True
2025-06-04T12:00:00.000000000Z,0.68433,0.68444,0.68412,0.68421,510,True
2025-06-04T12:15:00.000000000Z,0.68421,0.68531,0.68399,0.68499,540,True
2025-06-04T12:30:00.000000000Z,0.68499,0.68537,0.6846,0.68478,494,True
2025-06-04T12:45:00.000000000Z,0.68478,0.68523,0.68449,0.68488,123,True
2025-06-04T13:00:00.000000000Z,0.68488,0.6852,0.6848,0.68516,142,True
2025-06-04T13:15:00.000000000Z,0.68516,0.68518,0.68441,0.68485,236,True
2025-06-04T13:30:00.000000000Z,0.68485,0.68543,0.68468,0.68519,155,True
2025-06-04T13:45:00.000000000Z,0.68519,0.68547,0.68492,0.68513,544,True
2025-06-04T14:00:00.000000000Z,0.68513,0.6855,0.68491,0.68502,466,True
2025-06-04T14:15:00.000000000Z,0.68502,0.68542,0.68472,0.68504,276,True
2025-06-04T14:30:00.000000000Z,0.68504,0.68613,0.68496,0.68569,396,True
2025-06-04T14:45:00.000000000Z,0.68569,0.68578,0.68516,0.68539,489,True
2025-06-04T15:00:00.000000000Z,0.68539,0.6856,0.68526,0.68541,534,True
2025-06-04T15:15:00.000000000Z,0.68541,0.68639,0.68506,0.68605,289,True
2025-06-04T15:30:00.000000000Z,0.68605,0.68645,0.68588,0.68638,308,True
2025-06-04T15:45:00.000000000Z,0.68638,0.6864,0.68576,0.68585,351,True
2025-06-04T16:00:00.000000000Z,0.68585,0.68694,0.6857,0.68665,467,True
2025-06-04T16:15:00.000000000Z,0.68665,0.68674,0.68577,0.68586,168,True
2025-06-04T16:30:00.000000000Z,0.68586,0.68604,0.68574,0.68602,339,True
2025-06-04T16:45:00.000000000Z,0.68602,0.68705,0.68579,0.68651,81,True
2025-06-04T17:00:00.000000000Z,0.68651,0.68693,0.6865,0.68679,190,True
2025-06-04T17:15:00.000000000Z,0.68679,0.68707,0.68671,0.68703,242,True
2025-06-04T17:30:00.000000000Z,0.68703,0.68709,0.6867,0.68682,151,True
2025-06-04T17:45:00.000000000Z,0.68682,0.68713,0.686,0.68619,528,True
2025-06-04T18:00:00.000000000Z,0.68619,0.6869,0.686,0.68667,276,True
2025-06-04T18:15:00.000000000Z,0.68667,0.68755,0.68663,0.68725,542,True
2025-06-04T18:30:00.000000000Z,0.68725,0.68763,0.68721,0.68735,121,True
2025-06-04T18:45:00.000000000Z,0.68735,0.68745,0.68667,0.68678,364,True
2025-06-04T19:00:00.000000000Z,0.68678,0.68746,0.68654,0.68714,366,True
2025-06-04T19:15:00.000000000Z,0.68714,0.68721,0.68708,0.6872,575,True
2025-06-04T19:30:00.000000000Z,0.6872,0.68726,0.68623,0.68674,448,True
2025-06-04T19:45:00.000000000Z,0.68674,0.68719,0.68674,0.68688,215,True
2025-06-04T20:00:00.000000000Z,0.68688,0.6869,0.68637,0.68678,173,True
2025-06-04T20:15:00.000000000Z,0.68678,0.68717,0.68665,0.68701,377,True
2025-06-04T20:30:00.000000000Z,0.68701,0.68711,0.68662,0.68685,448,True
2025-06-04T20:45:00.000000000Z,0.68685,0.68725,0.68667,0.68722,451,True
2025-06-04T21:00:00.000000000Z,0.68722,0.68767,0.68715,0.68732,393,True
2025-06-04T21:15:00.000000000Z,0.68732,0.68772,0.68702,0.68746,426,True
2025-06-04T21:30:00.000000000Z,0.68746,0.68786,0.68709,0.68709,279,True
2025-06-04T21:45:00.000000000Z,0.68709,0.6871,0.68648,0.68652,185,True
2025-06-04T22:00:00.000000000Z,0.68652,0.68686,0.68649,0.68665,553,True
2025-06-04T22:15:00.000000000Z,0.68665,0.68738,0.68663,0.68712,476,True
2025-06-04T22:30:00.000000000Z,0.68712,0.68768,0.68708,0.68755,503,True
2025-06-04T22:45:00.000000000Z,0.68755,0.68819,0.68726,0.68798,451,True
2025-06-04T23:00:00.000000000Z,0.68798,0.68812,0.68737,0.68751,441,True
2025-06-04T23:15:00.000000000Z,0.68751,0.68753,0.68741,0.68743,145,True
2025-06-04T23:30:00.000000000Z,0.68743,0.68752,0.6866,0.68715,212,True
2025-06-04T23:45:00.000000000Z,0.68715,0.68727,0.68684,0.68692,306,True
2025-06-05T00:00:00.000000000Z,0.68692,0.68701,0.68649,0.68676,230,True
2025-06-05T00:15:00.000000000Z,0.68676,0.68704,0.68599,0.68603,239,True
2025-06-05T00:30:00.000000000Z,0.68603,0.68641,0.68577,0.6864,307,True
2025-06-05T00:45:00.000000000Z,0.6864,0.68644,0.68568,0.68594,237,True
2025-06-05T01:00:00.000000000Z,0.68594,0.68617,0.68551,0.6856,197,True
2025-06-05T01:15:00.000000000Z,0.6856,0.68565,0.68528,0.68544,361,True
2025-06-05T01:30:00.000000000Z,0.68544,0.68624,0.68543,0.68584,247,True
2025-06-05T01:45:00.000000000Z,0.68584,0.68601,0.68567,0.68599,322,True
2025-06-05T02:00:00.000000000Z,0.68599,0.68611,0.68589,0.68596,178,True
2025-06-05T02:15:00.000000000Z,0.68596,0.68618,0.68564,0.68617,350,True
2025-06-05T02:30:00.000000000Z,0.68617,0.6862,0.68603,0.68611,102,True
2025-06-05T02:45:00.000000000Z,0.68611,0.68643,0.68608,0.68637,225,True
2025-06-05T03:00:00.000000000Z,0.68637,0.68639,0.68618,0.68627,177,True
2025-06-05T03:15:00.000000000Z,0.68627,0.687,0.68621,0.68681,589,True
2025-06-05T03:30:00.000000000Z,0.68681,0.68719,0.68637,0.68667,528,True
2025-06-05T03:45:00.000000000Z,0.68667,0.68689,0.6865,0.68657,583,True
2025-06-05T04:00:00.000000000Z,0.68657,0.68694,0.68634,0.68667,421,True
2025-06-05T04:15:00.000000000Z,0.68667,0.68699,0.68658,0.68666,217,True
2025-06-05T04:30:00.000000000Z,0.68666,0.68682,0.6865,0.68663,349,True
2025-06-05T04:45:00.000000000Z,0.68663,0.68743,0.68649,0.68729,149,True
2025-06-05T05:00:00.000000000Z,0.68729,0.68774,0.68728,0.68747,558,True
2025-06-05T05:15:00.000000000Z,0.68747,0.68761,0.68712,0.68717,415,True
2025-06-05T05:30:00.000000000Z,0.68717,0.68738,0.68661,0.68674,91,True
2025-06-05T05:45:00.000000000Z,0.68674,0.68697,0.68667,0.68691,213,True
2025-06-05T06:00:00.000000000Z,0.68691,0.68719,0.68658,0.68677,284,True
