time,open,high,low,close,volume,complete
2025-06-02T11:00:00.000000000Z,1.08781,1.08832,1.08751,1.08796,597,True
2025-06-02T11:15:00.000000000Z,1.08796,1.08861,1.08632,1.08675,174,True
2025-06-02T11:30:00.000000000Z,1.08675,1.08696,1.08664,1.08685,348,True
2025-06-02T11:45:00.000000000Z,1.08685,1.08774,1.08663,1.08715,89,True
2025-06-02T12:00:00.000000000Z,1.08715,1.0883,1.08709,1.08809,458,True
2025-06-02T12:15:00.000000000Z,1.08809,1.08836,1.08793,1.08824,395,True
2025-06-02T12:30:00.000000000Z,1.08824,1.09028,1.08788,1.08985,335,True
2025-06-02T12:45:00.000000000Z,1.08985,1.09032,1.08944,1.09,496,True
2025-06-02T13:00:00.000000000Z,1.09,1.09096,1.08998,1.09,261,True
2025-06-02T13:15:00.000000000Z,1.09,1.09111,1.08989,1.09042,420,True
2025-06-02T13:30:00.000000000Z,1.09042,1.09077,1.08947,1.0895,243,True
2025-06-02T13:45:00.000000000Z,1.0895,1.0902,1.08838,1.08895,561,True
2025-06-02T14:00:00.000000000Z,1.08895,1.08972,1.08868,1.08927,313,True
2025-06-02T14:15:00.000000000Z,1.08927,1.0907,1.08891,1.09047,365,True
2025-06-02T14:30:00.000000000Z,1.09047,1.09112,1.09019,1.09105,419,True
2025-06-02T14:45:00.000000000Z,1.09105,1.09194,1.08967,1.09046,262,True
2025-06-02T15:00:00.000000000Z,1.09046,1.09068,1.09012,1.09067,401,True
2025-06-02T15:15:00.000000000Z,1.09067,1.09089,1.09025,1.09028,274,True
2025-06-02T15:30:00.000000000Z,1.09028,1.0903,1.08978,1.09026,281,True
2025-06-02T15:45:00.000000000Z,1.09026,1.09085,1.08958,1.08986,418,True
2025-06-02T16:00:00.000000000Z,1.08986,1.09005,1.08924,1.08966,498,True
2025-06-02T16:15:00.000000000Z,1.08966,1.08984,1.08863,1.08916,276,True
2025-06-02T16:30:00.000000000Z,1.08916,1.0904,1.08867,1.09016,388,True
2025-06-02T16:45:00.000000000Z,1.09016,1.09035,1.08928,1.0896,295,True
2025-06-02T17:00:00.000000000Z,1.0896,1.08977,1.08882,1.08908,298,True
2025-06-02T17:15:00.000000000Z,1.08908,1.08934,1.08848,1.08917,253,True
2025-06-02T17:30:00.000000000Z,1.08917,1.08953,1.08896,1.08904,320,True
2025-06-02T17:45:00.000000000Z,1.08904,1.08907,1.08875,1.08892,105,True
2025-06-02T18:00:00.000000000Z,1.08892,1.0895,1.08889,1.08947,279,True
2025-06-02T18:15:00.000000000Z,1.08947,1.08966,1.08886,1.08902,231,True
2025-06-02T18:30:00.000000000Z,1.08902,1.08973,1.08901,1.08971,515,True
2025-06-02T18:45:00.000000000Z,1.08971,1.08984,1.08917,1.08952,555,True
2025-06-02T19:00:00.000000000Z,1.08952,1.08999,1.08911,1.08952,404,True
2025-06-02T19:15:00.000000000Z,1.08952,1.08999,1.08931,1.08972,596,True
2025-06-02T19:30:00.000000000Z,1.08972,1.09024,1.08946,1.09009,540,True
2025-06-02T19:45:00.000000000Z,1.09009,1.09077,1.08975,1.09076,576,True
2025-06-02T20:00:00.000000000Z,1.09076,1.09086,1.09069,1.09074,407,True
2025-06-02T20:15:00.000000000Z,1.09074,1.09119,1.09067,1.09106,472,True
2025-06-02T20:30:00.000000000Z,1.09106,1.09115,1.09076,1.09102,505,True
2025-06-02T20:45:00.000000000Z,1.09102,1.09142,1.09081,1.0913,100,True
2025-06-02T21:00:00.000000000Z,1.0913,1.09158,1.09107,1.09134,479,True
2025-06-02T21:15:00.000000000Z,1.09134,1.09161,1.09126,1.09135,305,True
2025-06-02T21:30:00.000000000Z,1.09135,1.09165,1.09099,1.09128,494,True
2025-06-02T21:45:00.000000000Z,1.09128,1.09201,1.09079,1.0917,107,True
2025-06-02T22:00:00.000000000Z,1.0917,1.09191,1.09091,1.09115,552,True
2025-06-02T22:15:00.000000000Z,1.09115,1.0914,1.09092,1.09138,545,True
2025-06-02T22:30:00.000000000Z,1.09138,1.09166,1.09138,1.09141,338,True
2025-06-02T22:45:00.000000000Z,1.09141,1.09184,1.09051,1.09059,133,True
2025-06-02T23:00:00.000000000Z,1.09059,1.09091,1.09014,1.09021,111,True
2025-06-02T23:15:00.000000000Z,1.09021,1.09023,1.08952,1.08957,236,True
2025-06-02T23:30:00.000000000Z,1.08957,1.08959,1.08907,1.08935,342,True
2025-06-02T23:45:00.000000000Z,1.08935,1.08953,1.08887,1.08919,197,True
2025-06-03T00:00:00.000000000Z,1.08919,1.08959,1.08864,1.08939,464,True
2025-06-03T00:15:00.000000000Z,1.08939,1.08942,1.0888,1.0889,328,True
2025-06-03T00:30:00.000000000Z,1.0889,1.08953,1.08879,1.08902,122,True
2025-06-03T00:45:00.000000000Z,1.08902,1.08925,1.08878,1.08889,598,True
2025-06-03T01:00:00.000000000Z,1.08889,1.08937,1.08862,1.08934,450,True
2025-06-03T01:15:00.000000000Z,1.08934,1.08957,1.08898,1.08937,525,True
2025-06-03T01:30:00.000000000Z,1.08937,1.08942,1.08833,1.08876,575,True
2025-06-03T01:45:00.000000000Z,1.08876,1.08892,1.08782,1.08813,410,True
2025-06-03T02:00:00.000000000Z,1.08813,1.08831,1.08798,1.08822,555,True
2025-06-03T02:15:00.000000000Z,1.08822,1.08833,1.08779,1.088,586,True
2025-06-03T02:30:00.000000000Z,1.088,1.08829,1.08793,1.08812,362,True
2025-06-03T02:45:00.000000000Z,1.08812,1.08829,1.08772,1.08774,327,True
2025-06-03T03:00:00.000000000Z,1.08774,1.08777,1.08685,1.08699,582,True
2025-06-03T03:15:00.000000000Z,1.08699,1.08721,1.08638,1.0864,494,True
2025-06-03T03:30:00.000000000Z,1.0864,1.08673,1.08588,1.0862,515,True
2025-06-03T03:45:00.000000000Z,1.0862,1.08654,1.08612,1.08629,544,True
2025-06-03T04:00:00.000000000Z,1.08629,1.08643,1.08624,1.08629,269,True
2025-06-03T04:15:00.000000000Z,1.08629,1.08651,1.08608,1.0865,369,True
2025-06-03T04:30:00.000000000Z,1.0865,1.08688,1.08635,1.08668,209,True
2025-06-03T04:45:00.000000000Z,1.08668,1.0873,1.08663,1.08697,209,True
2025-06-03T05:00:00.000000000Z,1.08697,1.0871,1.08675,1.08697,570,True
2025-06-03T05:15:00.000000000Z,1.08697,1.08703,1.08689,1.087,569,True
2025-06-03T05:30:00.000000000Z,1.087,1.08757,1.08666,1.08745,235,True
2025-06-03T05:45:00.000000000Z,1.08745,1.08765,1.08708,1.08716,334,True
2025-06-03T06:00:00.000000000Z,1.08716,1.08754,1.08712,1.08721,469,True
2025-06-03T06:15:00.000000000Z,1.08721,1.08766,1.08676,1.08693,519,True
2025-06-03T06:30:00.000000000Z,1.08693,1.08716,1.0865,1.08653,292,True
2025-06-03T06:45:00.000000000Z,1.08653,1.08654,1.08546,1.08555,325,True
2025-06-03T07:00:00.000000000Z,1.08555,1.08561,1.08502,1.0856,378,True
2025-06-03T07:15:00.000000000Z,1.0856,1.08595,1.08528,1.08588,544,True
2025-06-03T07:30:00.000000000Z,1.08588,1.08624,1.08574,1.08593,282,True
2025-06-03T07:45:00.000000000Z,1.08593,1.08648,1.08493,1.08508,352,True
2025-06-03T08:00:00.000000000Z,1.08508,1.08555,1.08484,1.08545,375,True
2025-06-03T08:15:00.000000000Z,1.08545,1.08684,1.08538,1.0865,492,True
2025-06-03T08:30:00.000000000Z,1.0865,1.0865,1.08558,1.08568,522,True
2025-06-03T08:45:00.000000000Z,1.08568,1.08586,1.08562,1.08578,314,True
2025-06-03T09:00:00.000000000Z,1.08578,1.08677,1.08414,1.08627,355,True
2025-06-03T09:15:00.000000000Z,1.08627,1.0863,1.08512,1.08539,532,True
2025-06-03T09:30:00.000000000Z,1.08539,1.08635,1.08505,1.08581,173,True
2025-06-03T09:45:00.000000000Z,1.08581,1.08614,1.08494,1.08516,187,True
2025-06-03T10:00:00.000000000Z,1.08516,1.08578,1.08433,1.0846,117,True
2025-06-03T10:15:00.000000000Z,1.0846,1.08653,1.08423,1.08637,493,True
2025-06-03T10:30:00.000000000Z,1.08637,1.08641,1.08602,1.08639,135,True
2025-06-03T10:45:00.000000000Z,1.08639,1.08688,1.08519,1.08577,532,True
2025-06-03T11:00:00.000000000Z,1.08577,1.0866,1.08533,1.08605,576,True
2025-06-03T11:15:00.000000000Z,1.08605,1.08665,1.08559,1.0857,325,True
2025-06-03T11:30:00.000000000Z,1.0857,1.08577,1.08538,1.08565,196,True
2025-06-03T11:45:00.000000000Z,1.08565,1.08657,1.08508,1.08594,590,True
2025-06-03T12:00:00.000000000Z,1.08594,1.08664,1.08518,1.08563,563,True
2025-06-03T12:15:00.000000000Z,1.08563,1.08649,1.08549,1.08607,600,True
2025-06-03T12:30:00.000000000Z,1.08607,1.08639,1.08594,1.08626,428,True
2025-06-03T12:45:00.000000000Z,1.08626,1.08712,1.0847,1.08475,369,True
2025-06-03T13:00:00.000000000Z,1.08475,1.08581,1.08424,1.08529,537,True
2025-06-03T13:15:00.000000000Z,1.08529,1.08562,1.08347,1.08397,466,True
2025-06-03T13:30:00.000000000Z,1.08397,1.08424,1.08355,1.08375,319,True
2025-06-03T13:45:00.000000000Z,1.08375,1.0841,1.08256,1.08278,564,True
2025-06-03T14:00:00.000000000Z,1.08278,1.08351,1.08232,1.08307,235,True
2025-06-03T14:15:00.000000000Z,1.08307,1.08361,1.08169,1.08182,419,True
2025-06-03T14:30:00.000000000Z,1.08182,1.08279,1.0813,1.08243,227,True
2025-06-03T14:45:00.000000000Z,1.08243,1.08258,1.08206,1.08229,560,True
2025-06-03T15:00:00.000000000Z,1.08229,1.08295,1.08202,1.08218,416,True
2025-06-03T15:15:00.000000000Z,1.08218,1.08268,1.08181,1.08238,404,True
2025-06-03T15:30:00.000000000Z,1.08238,1.08346,1.08173,1.08309,320,True
2025-06-03T15:45:00.000000000Z,1.08309,1.08457,1.08201,1.08281,172,True
2025-06-03T16:00:00.000000000Z,1.08281,1.08413,1.08244,1.08373,386,True
2025-06-03T16:15:00.000000000Z,1.08373,1.08457,1.08285,1.0831,380,True
2025-06-03T16:30:00.000000000Z,1.0831,1.08325,1.08193,1.08255,264,True
2025-06-03T16:45:00.000000000Z,1.08255,1.08401,1.0821,1.08317,326,True
2025-06-03T17:00:00.000000000Z,1.08317,1.08327,1.0827,1.08289,89,True
2025-06-03T17:15:00.000000000Z,1.08289,1.08311,1.08246,1.08251,241,True
2025-06-03T17:30:00.000000000Z,1.08251,1.084,1.08231,1.08374,336,True
2025-06-03T17:45:00.000000000Z,1.08374,1.08513,1.08278,1.0848,574,True
2025-06-03T18:00:00.000000000Z,1.0848,1.08497,1.0844,1.08451,102,True
2025-06-03T18:15:00.000000000Z,1.08451,1.08527,1.08433,1.08516,130,True
2025-06-03T18:30:00.000000000Z,1.08516,1.08566,1.08475,1.08513,315,True
2025-06-03T18:45:00.000000000Z,1.08513,1.08536,1.08438,1.08469,336,True
2025-06-03T19:00:00.000000000Z,1.08469,1.08508,1.08437,1.08457,120,True
2025-06-03T19:15:00.000000000Z,1.08457,1.08489,1.08392,1.08404,214,True
2025-06-03T19:30:00.000000000Z,1.08404,1.08445,1.08378,1.08384,454,True
2025-06-03T19:45:00.000000000Z,1.08384,1.08446,1.08359,1.08405,343,True
2025-06-03T20:00:00.000000000Z,1.08405,1.08536,1.0839,1.08512,197,True
2025-06-03T20:15:00.000000000Z,1.08512,1.08636,1.08492,1.08597,311,True
2025-06-03T20:30:00.000000000Z,1.08597,1.0867,1.0853,1.08577,454,True
2025-06-03T20:45:00.000000000Z,1.08577,1.08593,1.08549,1.08561,206,True
2025-06-03T21:00:00.000000000Z,1.08561,1.08595,1.0849,1.08531,460,True
2025-06-03T21:15:00.000000000Z,1.08531,1.08532,1.08486,1.08492,415,True
2025-06-03T21:30:00.000000000Z,1.08492,1.08504,1.08467,1.08495,389,True
2025-06-03T21:45:00.000000000Z,1.08495,1.085,1.08405,1.0841,118,True
2025-06-03T22:00:00.000000000Z,1.0841,1.08411,1.08381,1.08391,544,True
2025-06-03T22:15:00.000000000Z,1.08391,1.08428,1.08364,1.08376,509,True
2025-06-03T22:30:00.000000000Z,1.08376,1.08428,1.08337,1.08364,497,True
2025-06-03T22:45:00.000000000Z,1.08364,1.08371,1.08257,1.08296,302,True
2025-06-03T23:00:00.000000000Z,1.08296,1.08392,1.08264,1.08376,447,True
2025-06-03T23:15:00.000000000Z,1.08376,1.08424,1.08311,1.08413,545,True
2025-06-03T23:30:00.000000000Z,1.08413,1.08461,1.08406,1.08427,421,True
2025-06-03T23:45:00.000000000Z,1.08427,1.08449,1.08403,1.08425,150,True
2025-06-04T00:00:00.000000000Z,1.08425,1.08436,1.08367,1.08374,231,True
2025-06-04T00:15:00.000000000Z,1.08374,1.0839,1.08334,1.08346,228,True
2025-06-04T00:30:00.000000000Z,1.08346,1.08357,1.08232,1.08271,214,True
2025-06-04T00:45:00.000000000Z,1.08271,1.08329,1.08254,1.08324,411,True
2025-06-04T01:00:00.000000000Z,1.08324,1.08337,1.08312,1.08322,145,True
2025-06-04T01:15:00.000000000Z,1.08322,1.08337,1.08294,1.08332,191,True
2025-06-04T01:30:00.000000000Z,1.08332,1.08374,1.08324,1.08342,388,True
2025-06-04T01:45:00.000000000Z,1.08342,1.0835,1.08253,1.08255,570,True
2025-06-04T02:00:00.000000000Z,1.08255,1.0826,1.08231,1.08237,162,True
2025-06-04T02:15:00.000000000Z,1.08237,1.08245,1.08185,1.08195,412,True
2025-06-04T02:30:00.000000000Z,1.08195,1.08206,1.08142,1.08167,197,True
2025-06-04T02:45:00.000000000Z,1.08167,1.08192,1.08132,1.08166,300,True
2025-06-04T03:00:00.000000000Z,1.08166,1.08215,1.08154,1.08198,177,True
2025-06-04T03:15:00.000000000Z,1.08198,1.08205,1.08145,1.08162,236,True
2025-06-04T03:30:00.000000000Z,1.08162,1.08164,1.08122,1.08144,461,True
2025-06-04T03:45:00.000000000Z,1.08144,1.08198,1.08133,1.08167,417,True
2025-06-04T04:00:00.000000000Z,1.08167,1.08194,1.0807,1.08094,132,True
2025-06-04T04:15:00.000000000Z,1.08094,1.08114,1.08064,1.08078,599,True
2025-06-04T04:30:00.000000000Z,1.08078,1.08093,1.08023,1.08061,456,True
2025-06-04T04:45:00.000000000Z,1.08061,1.08115,1.08044,1.08112,519,True
2025-06-04T05:00:00.000000000Z,1.08112,1.08196,1.08084,1.08188,106,True
2025-06-04T05:15:00.000000000Z,1.08188,1.0821,1.08116,1.08149,109,True
2025-06-04T05:30:00.000000000Z,1.08149,1.08169,1.08137,1.08138,226,True
2025-06-04T05:45:00.000000000Z,1.08138,1.08153,1.0813,1.08142,111,True
2025-06-04T06:00:00.000000000Z,1.08142,1.08147,1.0809,1.08103,399,True
2025-06-04T06:15:00.000000000Z,1.08103,1.08116,1.08072,1.0811,166,True
2025-06-04T06:30:00.000000000Z,1.0811,1.08185,1.081,1.0815,533,True
2025-06-04T06:45:00.000000000Z,1.0815,1.08183,1.08147,1.08155,359,True
2025-06-04T07:00:00.000000000Z,1.08155,1.08158,1.08038,1.08088,578,True
2025-06-04T07:15:00.000000000Z,1.08088,1.0817,1.0806,1.08159,136,True
2025-06-04T07:30:00.000000000Z,1.08159,1.08186,1.08122,1.08143,415,True
2025-06-04T07:45:00.000000000Z,1.08143,1.08227,1.08143,1.08184,212,True
2025-06-04T08:00:00.000000000Z,1.08184,1.0823,1.08123,1.0816,153,True
2025-06-04T08:15:00.000000000Z,1.0816,1.08163,1.0801,1.08053,550,True
2025-06-04T08:30:00.000000000Z,1.08053,1.08155,1.07994,1.08113,507,True
2025-06-04T08:45:00.000000000Z,1.08113,1.08203,1.08004,1.08064,255,True
2025-06-04T09:00:00.000000000Z,1.08064,1.08119,1.0795,1.07966,188,True
2025-06-04T09:15:00.000000000Z,1.07966,1.08009,1.07924,1.07951,485,True
2025-06-04T09:30:00.000000000Z,1.07951,1.07982,1.07947,1.0795,196,True
2025-06-04T09:45:00.000000000Z,1.0795,1.07976,1.07852,1.07922,439,True
2025-06-04T10:00:00.000000000Z,1.07922,1.08051,1.0792,1.07978,282,True
2025-06-04T10:15:00.000000000Z,1.07978,1.08059,1.07919,1.08018,157,True
2025-06-04T10:30:00.000000000Z,1.08018,1.08078,1.08016,1.08029,539,True
2025-06-04T10:45:00.000000000Z,1.08029,1.08074,1.07869,1.0791,410,True
2025-06-04T11:00:00.000000000Z,1.0791,1.07928,1.07839,1.07882,390,True
2025-06-04T11:15:00.000000000Z,1.07882,1.07949,1.07859,1.07915,155,True
2025-06-04T11:30:00.000000000Z,1.07915,1.07919,1.07882,1.07891,172,True
2025-06-04T11:45:00.000000000Z,1.07891,1.0794,1.07863,1.07865,122,True
2025-06-04T12:00:00.000000000Z,1.07865,1.07963,1.07844,1.07904,234,True
2025-06-04T12:15:00.000000000Z,1.07904,1.08058,1.07879,1.07981,431,True
2025-06-04T12:30:00.000000000Z,1.07981,1.08109,1.07911,1.08076,529,True
2025-06-04T12:45:00.000000000Z,1.08076,1.08139,1.08048,1.08105,369,True
2025-06-04T13:00:00.000000000Z,1.08105,1.0819,1.08044,1.08123,422,True
2025-06-04T13:15:00.000000000Z,1.08123,1.08211,1.08085,1.08156,370,True
2025-06-04T13:30:00.000000000Z,1.08156,1.08358,1.08136,1.08268,163,True
2025-06-04T13:45:00.000000000Z,1.08268,1.08293,1.08211,1.08243,481,True
2025-06-04T14:00:00.000000000Z,1.08243,1.0826,1.08178,1.08235,416,True
2025-06-04T14:15:00.000000000Z,1.08235,1.08274,1.08126,1.08197,175,True
2025-06-04T14:30:00.000000000Z,1.08197,1.08216,1.08118,1.08136,299,True
2025-06-04T14:45:00.000000000Z,1.08136,1.08173,1.08108,1.08171,220,True
2025-06-04T15:00:00.000000000Z,1.08171,1.08242,1.08083,1.08135,118,True
2025-06-04T15:15:00.000000000Z,1.08135,1.08178,1.08089,1.08131,465,True
2025-06-04T15:30:00.000000000Z,1.08131,1.08235,1.08067,1.08176,528,True
2025-06-04T15:45:00.000000000Z,1.08176,1.08219,1.08024,1.08073,534,True
2025-06-04T16:00:00.000000000Z,1.08073,1.08147,1.0807,1.08075,560,True
2025-06-04T16:15:00.000000000Z,1.08075,1.08148,1.08015,1.08126,531,True
2025-06-04T16:30:00.000000000Z,1.08126,1.08167,1.08004,1.08113,284,True
2025-06-04T16:45:00.000000000Z,1.08113,1.08134,1.08056,1.08081,572,True
2025-06-04T17:00:00.000000000Z,1.08081,1.08085,1.08034,1.08062,371,True
2025-06-04T17:15:00.000000000Z,1.08062,1.08077,1.07974,1.07997,230,True
2025-06-04T17:30:00.000000000Z,1.07997,1.08103,1.07975,1.08073,107,True
2025-06-04T17:45:00.000000000Z,1.08073,1.08093,1.0798,1.07995,475,True
2025-06-04T18:00:00.000000000Z,1.07995,1.07999,1.07943,1.07988,423,True
2025-06-04T18:15:00.000000000Z,1.07988,1.08001,1.07936,1.07953,563,True
2025-06-04T18:30:00.000000000Z,1.07953,1.08028,1.0795,1.07997,161,True
2025-06-04T18:45:00.000000000Z,1.07997,1.08001,1.07982,1.07998,513,True
2025-06-04T19:00:00.000000000Z,1.07998,1.08018,1.07965,1.0799,548,True
2025-06-04T19:15:00.000000000Z,1.0799,1.08017,1.07966,1.08002,96,True
2025-06-04T19:30:00.000000000Z,1.08002,1.0802,1.07944,1.07945,441,True
2025-06-04T19:45:00.000000000Z,1.07945,1.07977,1.07927,1.07947,167,True
2025-06-04T20:00:00.000000000Z,1.07947,1.07992,1.07843,1.07884,599,True
2025-06-04T20:15:00.000000000Z,1.07884,1.07905,1.07847,1.07864,476,True
2025-06-04T20:30:00.000000000Z,1.07864,1.07869,1.07859,1.07864,186,True
2025-06-04T20:45:00.000000000Z,1.07864,1.07866,1.07804,1.07827,125,True
2025-06-04T21:00:00.000000000Z,1.07827,1.07857,1.07777,1.07795,570,True
2025-06-04T21:15:00.000000000Z,1.07795,1.07799,1.07731,1.0774,548,True
2025-06-04T21:30:00.000000000Z,1.0774,1.07802,1.07724,1.07761,397,True
2025-06-04T21:45:00.000000000Z,1.07761,1.07792,1.07736,1.07738,339,True
2025-06-04T22:00:00.000000000Z,1.07738,1.07754,1.07714,1.07719,419,True
2025-06-04T22:15:00.000000000Z,1.07719,1.07726,1.07685,1.07709,489,True
2025-06-04T22:30:00.000000000Z,1.07709,1.07755,1.07682,1.0774,589,True
2025-06-04T22:45:00.000000000Z,1.0774,1.07746,1.07715,1.07733,164,True
2025-06-04T23:00:00.000000000Z,1.07733,1.07796,1.07719,1.0778,408,True
2025-06-04T23:15:00.000000000Z,1.0778,1.0779,1.07719,1.07736,536,True
2025-06-04T23:30:00.000000000Z,1.07736,1.07753,1.07678,1.07682,441,True
2025-06-04T23:45:00.000000000Z,1.07682,1.07723,1.07669,1.07692,138,True
2025-06-05T00:00:00.000000000Z,1.07692,1.07709,1.07657,1.07668,111,True
2025-06-05T00:15:00.000000000Z,1.07668,1.07699,1.07589,1.07614,115,True
2025-06-05T00:30:00.000000000Z,1.07614,1.0765,1.07578,1.07618,113,True
2025-06-05T00:45:00.000000000Z,1.07618,1.07712,1.07569,1.07688,460,True
2025-06-05T01:00:00.000000000Z,1.07688,1.07712,1.07675,1.07707,365,True
2025-06-05T01:15:00.000000000Z,1.07707,1.07758,1.07683,1.07731,591,True
2025-06-05T01:30:00.000000000Z,1.07731,1.07752,1.07725,1.07747,299,True
2025-06-05T01:45:00.000000000Z,1.07747,1.07758,1.07636,1.07687,582,True
2025-06-05T02:00:00.000000000Z,1.07687,1.07703,1.0767,1.07696,169,True
2025-06-05T02:15:00.000000000Z,1.07696,1.07819,1.07682,1.07751,435,True
2025-06-05T02:30:00.000000000Z,1.07751,1.07757,1.07716,1.0772,258,True
2025-06-05T02:45:00.000000000Z,1.0772,1.07755,1.07719,1.07743,285,True
2025-06-05T03:00:00.000000000Z,1.07743,1.07775,1.07722,1.07747,558,True
2025-06-05T03:15:00.000000000Z,1.07747,1.07822,1.07735,1.07789,168,True
2025-06-05T03:30:00.000000000Z,1.07789,1.07812,1.07711,1.07736,499,True
2025-06-05T03:45:00.000000000Z,1.07736,1.07802,1.07706,1.07742,155,True
2025-06-05T04:00:00.000000000Z,1.07742,1.07763,1.07695,1.07726,266,True
2025-06-05T04:15:00.000000000Z,1.07726,1.07747,1.07653,1.07675,136,True
2025-06-05T04:30:00.000000000Z,1.07675,1.07678,1.07607,1.07639,310,True
2025-06-05T04:45:00.000000000Z,1.07639,1.07773,1.07619,1.07723,160,True
2025-06-05T05:00:00.000000000Z,1.07723,1.07747,1.07673,1.07688,175,True
2025-06-05T05:15:00.000000000Z,1.07688,1.07742,1.07636,1.07713,237,True
2025-06-05T05:30:00.000000000Z,1.07713,1.0775,1.07622,1.07651,122,True
2025-06-05T05:45:00.000000000Z,1.07651,1.07739,1.0765,1.07731,351,True
2025-06-05T06:00:00.000000000Z,1.07731,1.07762,1.07712,1.07736,376,True
