instrument,session,direction,units,entry_time,entry,stop_loss,take_profit,exit_time,exit,outcome,pnl_usd,r_multiple,nav_after
USD_JPY,NEWYORK,short,28801,2024-09-04T13:45:00.000000000Z,144.816,145.04747798963817,144.35304402072367,2024-09-04T14:00:00.000000000Z,144.35304402072367,tp,92.37,2.006,9299.86
USD_JPY,NEWYORK,short,15331,2024-09-06T12:45:00.000000000Z,142.412,142.84391707484193,141.54816585031617,2024-09-06T12:45:00.000000000Z,142.84391707484193,sl,-46.36,-0.997,9253.5
EUR_USD,NEWYORK,long,29572,2024-09-06T13:00:00.000000000Z,1.11218,1.1106076133714298,1.1153247732571403,2024-09-06T13:00:00.000000000Z,1.1106076133714298,sl,-46.5,-1.0,9207.0
USD_JPY,NEWYORK,short,23784,2024-09-09T14:15:00.000000000Z,142.912,143.1886046618289,142.35879067634224,2024-09-09T23:15:00.000000000Z,143.1886046618289,sl,-45.94,-0.998,9161.06
USD_JPY,LONDON,long,34647,2024-09-10T07:15:00.000000000Z,143.528,143.33825122521193,143.9074975495761,2024-09-10T09:00:00.000000000Z,143.33825122521193,sl,-45.87,-1.001,9115.19
GBP_USD,NEWYORK,short,27902,2024-09-11T13:15:00.000000000Z,1.3070499999999998,1.3086833908357611,1.3037832183284772,2024-09-11T13:45:00.000000000Z,1.3037832183284772,tp,91.15,2.0,9206.34
USD_JPY,LONDON,long,24059,2024-09-12T07:30:00.000000000Z,142.98,142.70644925391085,143.52710149217828,2024-09-12T07:45:00.000000000Z,142.70644925391085,sl,-46.12,-1.002,9160.22
USD_JPY,LONDON,short,20417,2024-09-13T08:15:00.000000000Z,140.525,140.84023620351806,139.8945275929639,2024-09-13T08:15:00.000000000Z,140.84023620351806,sl,-45.7,-0.998,9114.53
USD_JPY,NEWYORK,short,18961,2024-09-13T14:00:00.000000000Z,140.359,140.69633811337357,139.68432377325288,2024-09-13T14:15:00.000000000Z,140.69633811337357,sl,-45.46,-0.998,9069.06
USD_JPY,LONDON,long,28788,2024-09-18T07:15:00.000000000Z,141.761,141.53770910761406,142.20758178477186,2024-09-18T18:00:00.000000000Z,141.53770910761406,sl,-45.42,-1.002,9023.65
USD_JPY,NEWYORK,long,16412,2024-09-19T12:45:00.000000000Z,143.438,143.04369600002357,144.22660799995282,2024-09-19T14:00:00.000000000Z,143.04369600002357,sl,-45.24,-1.003,8978.41
USD_JPY,NEWYORK,long,17704,2024-09-20T15:15:00.000000000Z,144.45,144.08372301723458,145.18255396553081,2024-09-20T15:30:00.000000000Z,144.08372301723458,sl,-45.01,-1.003,8933.4
USD_JPY,NEWYORK,long,25489,2024-09-23T13:30:00.000000000Z,143.875,143.62288017122538,144.37923965754925,2024-09-23T13:45:00.000000000Z,143.62288017122538,sl,-44.74,-1.002,8888.66
EUR_USD,NEWYORK,long,36056,2024-09-24T14:45:00.000000000Z,1.11548,1.1142473963930524,1.1179452072138953,2024-09-24T20:45:00.000000000Z,1.1179452072138953,tp,88.89,2.0,8977.54
USD_JPY,NEWYORK,long,25680,2024-09-25T15:30:00.000000000Z,144.534,144.2813597881037,145.03928042379255,2024-09-26T03:45:00.000000000Z,145.03928042379255,tp,89.46,1.993,9067.01
USD_JPY,LONDON,long,30315,2024-09-26T07:30:00.000000000Z,145.113,144.89599444217964,145.54701111564071,2024-09-26T08:15:00.000000000Z,144.89599444217964,sl,-45.4,-1.001,9021.6
GBP_USD,NEWYORK,long,20934,2024-09-26T15:00:00.000000000Z,1.3395700000000001,1.3374153155685007,1.343879368862999,2024-09-27T07:00:00.000000000Z,1.3374153155685007,sl,-45.11,-1.0,8976.5
GBP_USD,NEWYORK,long,26887,2024-09-27T15:00:00.000000000Z,1.34088,1.3392107358222403,1.3442185283555197,2024-09-27T15:45:00.000000000Z,1.3392107358222403,sl,-44.88,-1.0,8931.62
USD_JPY,NEWYORK,short,14358,2024-09-27T12:45:00.000000000Z,142.836,143.28247167670094,141.94305664659817,2024-09-30T05:15:00.000000000Z,141.94305664659817,tp,90.32,2.013,9021.94
GBP_USD,NEWYORK,short,26303,2024-10-01T13:45:00.000000000Z,1.32992,1.331634963266961,1.3264900734660778,2024-10-01T14:00:00.000000000Z,1.331634963266961,sl,-45.11,-1.0,8976.83
AUD_USD,NEWYORK,short,27984,2024-10-01T14:15:00.000000000Z,0.68895,0.690561968511387,0.6857260629772259,2024-10-01T17:15:00.000000000Z,0.6857260629772259,tp,90.22,2.0,9067.05
EUR_USD,NEWYORK,short,27209,2024-10-01T14:30:00.000000000Z,1.1075000000000002,1.1091495518451475,1.1042008963097054,2024-10-02T14:30:00.000000000Z,1.1042008963097054,tp,89.77,2.0,9156.82
GBP_USD,NEWYORK,short,27217,2024-10-02T14:15:00.000000000Z,1.32643,1.3280956624271736,1.3230986751456528,2024-10-03T05:00:00.000000000Z,1.3230986751456528,tp,90.67,2.0,9247.48
USD_JPY,LONDON,long,27579,2024-10-03T09:30:00.000000000Z,146.988,146.74157629806734,147.4808474038653,2024-10-03T11:30:00.000000000Z,146.74157629806734,sl,-46.31,-1.002,9201.17
EUR_USD,NEWYORK,short,38105,2024-10-03T14:15:00.000000000Z,1.10266,1.103867340762956,1.100245318474088,2024-10-04T00:00:00.000000000Z,1.103867340762956,sl,-46.01,-1.0,9155.17
USD_JPY,NEWYORK,long,32984,2024-10-08T12:30:00.000000000Z,148.104,147.89845992320645,148.51508015358715,2024-10-09T05:00:00.000000000Z,148.51508015358715,tp,91.3,1.994,9246.46
USD_JPY,NEWYORK,long,44463,2024-10-09T12:15:00.000000000Z,148.778,148.62330357698514,149.0873928460297,2024-10-09T13:30:00.000000000Z,149.0873928460297,tp,92.27,1.996,9338.73
EUR_USD,NEWYORK,short,33249,2024-10-10T14:30:00.000000000Z,1.0922,1.093604322787942,1.0893913544241163,2024-10-10T20:00:00.000000000Z,1.093604322787942,sl,-46.69,-1.0,9292.04
GBP_USD,NEWYORK,short,20577,2024-10-10T14:00:00.000000000Z,1.30574,1.3080091778977323,1.301201644204535,2024-10-11T08:30:00.000000000Z,1.3080091778977323,sl,-46.69,-1.0,9245.35
USD_JPY,LONDON,long,48217,2024-10-11T10:00:00.000000000Z,148.946,148.80320418281062,149.23159163437876,2024-10-11T12:30:00.000000000Z,148.80320418281062,sl,-46.27,-1.001,9199.08
USD_JPY,NEWYORK,long,33874,2024-10-11T14:15:00.000000000Z,149.165,148.96245888771958,149.57008222456082,2024-10-11T17:00:00.000000000Z,148.96245888771958,sl,-46.06,-1.001,9153.02
